uri,playlist,track.name,track.album.name,track.album.release_date,track.popularity,primaryartist_name,primaryartist_uri,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
spotify:track:5Kai0uf9jQOfVTwTYlN4ke,Daily Mix 4,Direction - Royce Wood Junior Remix,Direction (Royce Wood Junior Remix),2016-04-15,24,Hugh,spotify:artist:1aHXGcRmMru3j4vncILLgo,7,-5.846,0,0.111,0.264,0.231,0.0963,0.759,92,280000,4
spotify:track:0zEKfIm5b8EUcDM3qoPXKX,Daily Mix 4,Lose My Mind (feat. Mr Gabriel),The Cure To Loneliness,2019-04-05,63,Jai Wolf,spotify:artist:24V5UY0nChKpnb1TBPJhCw,0,-6.038,0,0.04,0.0086,0.498,0.305,0.508,140.013,258547,4
spotify:track:4zbgYJJPs1nQ6j8wfJAhTt,Daily Mix 4,Play My Shit,Play My Shit,2017-08-25,31,KR,spotify:artist:7mEa1sO46BAxAelp27vZHz,11,-8.321,0,0.289,0.0593,0.00148,0.112,0.392,115.992,182832,4
spotify:track:1aQZKoiKKH8Y7bz0C18BGv,Daily Mix 4,Stay for a While,Above Water,2016-03-08,41,Gibbz,spotify:artist:6mcEXkX1gFc4kttIF6JKb5,8,-5.854,1,0.209,0.468,0.00227,0.298,0.726,145.487,223562,4
spotify:track:0trB3R0YBk3vGrGm5YSUTv,Daily Mix 5,Fica Tudo Bem,Brasileiro,2018-05-25,64,Silva,spotify:artist:50sftj2oW2iBviA6RkTzsz,3,-12.973,1,0.0724,0.907,0.00151,0.122,0.807,120.037,167250,4
spotify:track:3ZSwOV36Vm6n5gdUpcoYQz,Daily Mix 5,Superficial,Nosso Amor Vai Dançar,2017-11-03,22,Biltre,spotify:artist:2mQmDB0JpRnx5MsU6RBeev,9,-8.579,0,0.033,0.312,6.9e-06,0.151,0.802,109.977,239224,4
spotify:track:7Jl757vT5eNqemc6PtY2dA,Daily Mix 5,Zero,Cru,2015-07-30,58,Liniker e os Caramelows,spotify:artist:5ZtyHkAGvYFPSYcWPfmL5n,0,-12.24,1,0.034,0.823,0,0.185,0.365,77.493,364359,4
spotify:track:7lMg0UHlXeqSHYuzR8OFey,Daily Mix 5,Mergulho Interior,Taurina,2018-02-16,29,Anelis Assumpção,spotify:artist:18XQILNxVCcvcU1VhwNJJv,0,-10.229,0,0.0409,0.38,0.011,0.131,0.559,124,221533,4
spotify:track:4IXlqa92r4puuQaXiXU2ow,Daily Mix 5,Fique Na Minha Vida,Fique Na Minha Vida,2019-11-08,54,Roberta Campos,spotify:artist:5CC2At3k0Xnyc5s9yHdyax,9,-7.63,1,0.0282,0.592,0,0.134,0.578,75.874,180827,4
spotify:track:40XnMKTGFzqkKymoFQ1Bft,Daily Mix 5,Carolina,Carolina,2001,42,Seu Jorge,spotify:artist:0i1s9WcIu0PrUvHzALgofo,4,-6.438,0,0.0425,0.0412,1.71e-05,0.204,0.48,89.995,353867,4
spotify:track:0hQbovQO5Cui5Imze8Q3oo,Daily Mix 5,Voce E Linda - Remixed Original Album,Uns,1983-01-01,58,Caetano Veloso,spotify:artist:7HGNYPmbDrMkylWqeFCOIQ,9,-9.566,1,0.0278,0.815,0.000177,0.109,0.449,95.111,292307,4
spotify:track:6aDZ4ooie7E71nojxfYIO5,Daily Mix 5,Como Nossos Pais,Elis Regina Em Falso Brilhante,1976-01-01,32,Elis Regina,spotify:artist:0yFvXd36g5sNKYDi0Kkvl8,2,-11.324,1,0.0996,0.449,0,0.304,0.573,143.357,260493,3
spotify:track:4997i6obnQTYP0Ns8XXEGa,Daily Mix 5,Nobre Vagabundo - Ao Vivo,Bloco do Silva (ao Vivo),2019-11-14,43,Silva,spotify:artist:50sftj2oW2iBviA6RkTzsz,10,-6.331,1,0.0873,0.364,3.75e-05,0.696,0.819,162.102,190132,4
spotify:track:5bszX8sSK8gXToYpqqUbeI,Daily Mix 5,Notícias de Salvador - Ao Vivo,Luedji Luna no Estúdio Showlivre (Ao Vivo),2018-02-02,26,Luedji Luna,spotify:artist:0sWTkzCrdEvuX7Du6MFLzc,9,-21.949,0,0.0851,0.973,0.000811,0.115,0.231,128.767,203144,3
spotify:track:1CFpxBiLtcnBVIbnmAJCBk,Daily Mix 5,Águas De Março,Antonio Carlos Jobim: Finest Hour,2000-01-01,8,Antônio Carlos Jobim,spotify:artist:3pO5VjZ4wOHCMBXOvbMISG,3,-14.807,1,0.116,0.815,0,0.117,0.501,143.639,214867,4
spotify:track:0nVgUvVvMOiKDxQ7I4krzh,Daily Mix 5,De Ontem,Goela Abaixo,2019-03-22,53,Liniker e os Caramelows,spotify:artist:5ZtyHkAGvYFPSYcWPfmL5n,6,-13.716,0,0.0557,0.473,9.36e-06,0.126,0.49,167.833,187385,4
spotify:track:3jSn6w8UxtQRxYUiQdXGQ8,Daily Mix 5,Você e Eu,Rosa Morena,1961,20,João Gilberto,spotify:artist:77ZUbcdoU5KCPHNUl8bgQy,5,-11.671,0,0.0346,0.889,7.68e-05,0.174,0.812,89.515,150400,4
spotify:track:5gCtxyGveokIxU5CvkKndG,Daily Mix 5,Não Existe Amor em SP,Nó Na Orelha,2011-04-25,56,Criolo,spotify:artist:37ZflmHTdxkSLQuT8w9NBs,5,-9.518,0,0.0413,0.431,0.0284,0.0784,0.369,141.987,280680,4
spotify:track:6YTBfxkdGce9pLEy9jG9Jo,Daily Mix 5,Mais Que Nada,Foursider,1972-01-01,56,Sergio Mendes & Brasil '66,spotify:artist:6hCsqVHnBo1BVQWuIjRMkL,0,-13.094,0,0.0482,0.524,1.52e-05,0.136,0.932,88.796,159467,4
spotify:track:7vuxXAyqByxkVdM2jqu0Jh,Daily Mix 5,nós 2,Mais Que os Olhos Podem Ver,2019-09-13,47,Jade Baraldo,spotify:artist:5sz2Sp7OkasBBmDkKerv45,6,-10.115,0,0.0488,0.0582,0,0.101,0.413,115.978,186207,4
spotify:track:2flDia8RwKyi1S1I1kTY7w,Daily Mix 5,Calmô,Goela Abaixo,2019-03-22,56,Liniker e os Caramelows,spotify:artist:5ZtyHkAGvYFPSYcWPfmL5n,6,-14.019,1,0.0335,0.333,0.0154,0.0634,0.44,135.246,254559,4
spotify:track:0NLIFSZxPzQhCwnkn5PJYs,Daily Mix 5,"Canta Canta, Minha Gente",Série Acervo - Acervo Especial,1993-11-08,55,Martinho Da Vila,spotify:artist:6rM2yY0GnVcOHMU5GD3y9E,2,-11.048,1,0.347,0.453,6.34e-05,0.124,0.905,93.698,152267,4
spotify:track:3jrGnkNT9dnoewJHwnz4B1,Daily Mix 5,Ainda Lembro - Ao Vivo,Silva Canta Marisa (ao Vivo),2017-10-13,38,Silva,spotify:artist:50sftj2oW2iBviA6RkTzsz,2,-13.215,1,0.0316,0.473,0.000375,0.826,0.645,80.03,262040,4
spotify:track:0hR8aII8gulgOK3r5UxfDq,Daily Mix 5,Clube do Samba,"Sambabook João Nogueira, 2",2016-09-06,55,Diogo Nogueira,spotify:artist:57xRtfFlssbpntpRQOBodd,11,-9.502,0,0.271,0.375,0,0.666,0.778,104.79,278853,4
spotify:track:0PHGV9pWYv91WCeCXhdWye,Daily Mix 5,Triste,Elis & Tom,1974-06-17,55,Elis Regina,spotify:artist:0yFvXd36g5sNKYDi0Kkvl8,7,-16.298,1,0.122,0.577,0.121,0.0712,0.448,136.007,162867,4
spotify:track:76Pcpmj6tcHliNP1XIA3oK,Daily Mix 5,Zé do Caroço,Ana E Jorge,2005-11-17,48,Seu Jorge,spotify:artist:0i1s9WcIu0PrUvHzALgofo,2,-12.97,0,0.0475,0.901,0,0.704,0.384,116.846,251640,4
spotify:track:0dWOiVQwoUYTtXD0VVgmJQ,Daily Mix 5,Chega de Saudade,Rosa Morena,1961,47,João Gilberto,spotify:artist:77ZUbcdoU5KCPHNUl8bgQy,4,-16.004,0,0.0327,0.743,0,0.166,0.647,87.771,121987,4
spotify:track:1R7MonDYxJkdQQqujXZDH4,Daily Mix 5,Amiga Da Minha Mulher,"Musicas Para Churrasco, Vol. 1",2011,40,Seu Jorge,spotify:artist:0i1s9WcIu0PrUvHzALgofo,9,-5.128,0,0.14,0.72,0,0.0872,0.782,103.974,248080,4
spotify:track:5LC8QleW2cUXU8ShsaVDFr,Daily Mix 5,Prendedor de Varal,Remonta,2016-09-16,32,Liniker e os Caramelows,spotify:artist:5ZtyHkAGvYFPSYcWPfmL5n,0,-5.635,0,0.0429,0.0815,2.29e-06,0.0393,0.884,133.983,197000,4
spotify:track:7joK6kIHVCUz3ig9xug5mM,Daily Mix 5,Nada Será Mais Como Era Antes,Brasileiro,2018-05-25,41,Silva,spotify:artist:50sftj2oW2iBviA6RkTzsz,0,-15.955,1,0.139,0.84,0.000548,0.16,0.646,144.098,176375,4
spotify:track:6U03Orwr5Dxt8jahLnQpYV,Daily Mix 5,"Mas, Que Nada!",Samba Esquema Novo,1963-01-01,56,Jorge Ben Jor,spotify:artist:5JYtpnUKxAzXfHEYpOeeit,2,-8.645,0,0.03,0.662,0.000199,0.209,0.589,89.499,179293,4
spotify:track:4IhgFq4UseWi8RNH7OCZmv,Daily Mix 5,O Show Tem Que Continuar - Ao Vivo,Ao Vivo No Parque Madureira (Deluxe),2014-11-03,51,Beth Carvalho,spotify:artist:56TkPi7rpmU8jTpkcK7FY3,0,-6.196,1,0.282,0.0585,0,0.964,0.647,86.091,216867,4
spotify:track:74htCRVhzIqwQSWIVOLeGu,Daily Mix 5,Dentro Ali - Deluxe Version,Dentro Ali (Deluxe Version),2019-06-28,26,Luedji Luna,spotify:artist:0sWTkzCrdEvuX7Du6MFLzc,4,-9.651,0,0.148,0.35,0.00153,0.117,0.229,124.988,340423,4
spotify:track:6hdlff1Iyhl8TedMvIX3hf,Daily Mix 5,Canção de Engate,CATTO,2017-11-24,24,Filipe Catto,spotify:artist:2oyiy3RLv9ifDElGUBHqL3,9,-8.526,0,0.0382,0.00182,0.000654,0.133,0.554,133.416,249548,5
spotify:track:1KhskNApqcI0XuIbbeERlw,Daily Mix 5,Magalenha,Brasileiro,1992,9,Sérgio Mendes,spotify:artist:65c5si0ePAwkOCn4M35Ho7,9,-13.816,1,0.0745,0.129,0,0.0972,0.716,116.622,216933,4
spotify:track:6lqCE3Xz0hLTOh0ppXmBkd,Daily Mix 5,Lava,Goela Abaixo,2019-03-22,40,Liniker e os Caramelows,spotify:artist:5ZtyHkAGvYFPSYcWPfmL5n,3,-11.948,1,0.0506,0.351,0.00363,0.119,0.429,139.776,249205,4
spotify:track:44F2X0KGgrpda93FqWD4cS,Daily Mix 5,Meia Lua Inteira (Capoeira Larara) - Ao Vivo,Bloco do Silva (ao Vivo),2019-11-14,45,Silva,spotify:artist:50sftj2oW2iBviA6RkTzsz,9,-6.288,1,0.0395,0.0353,3.36e-05,0.8,0.578,99.037,254134,4
spotify:track:0wYjQFL5g9Lner2hcsj0vW,Daily Mix 5,Emoriô,Lugar Comum,1975-01-01,39,João Donato,spotify:artist:17wDxPR2GcU3r1dpCoCiUi,1,-10.503,0,0.041,0.665,0,0.0941,0.749,93.814,205533,4
spotify:track:5D7q1wP8qMMgj0C4IS3qle,Daily Mix 5,Nada por Mim - Ao Vivo,Nosso (Ao Vivo),2008,42,Paula Toller,spotify:artist:5BQveHScm6btG6jfbxwyfs,7,-11.952,1,0.0396,0.363,0.000101,0.772,0.22,133.373,210233,4
spotify:track:4tb7A6O8cE2UzELRTwU3KZ,Daily Mix 5,Só Tinha De Ser Com Você,Elis & Tom,1974-06-17,3,Elis Regina,spotify:artist:0yFvXd36g5sNKYDi0Kkvl8,5,-11.606,1,0.0472,0.695,0.394,0.148,0.46,119.729,232333,4
spotify:track:6XqBNBCqLypx0rubKLtkcC,Daily Mix 5,A Nível De...,Comissão De Frente,1982-01-01,44,João Bosco,spotify:artist:3DF0ClNOUuvS3gh8V8sRJH,4,-11.302,0,0.044,0.527,5.11e-05,0.102,0.741,95.231,220067,4
spotify:track:42k3V3GgBKOTuaFEggP8yx,Daily Mix 5,Wave,Bossa Nova,2004-01-01,26,Antônio Carlos Jobim,spotify:artist:3pO5VjZ4wOHCMBXOvbMISG,2,-12.386,1,0.0381,0.263,4.28e-06,0.314,0.701,144.178,201680,4
spotify:track:2myQE9T8UAbl5u6Wg3UT2J,Daily Mix 5,Intimidade,Goela Abaixo,2019-03-22,57,Liniker e os Caramelows,spotify:artist:5ZtyHkAGvYFPSYcWPfmL5n,8,-18.854,1,0.0462,0.965,2.67e-06,0.0742,0.316,110.86,194883,4
spotify:track:7E6HBa5KEiHyj3FllY4tYv,Daily Mix 5,Pra Vida Inteira,Pra Vida Inteira,2020-01-10,55,Silva,spotify:artist:50sftj2oW2iBviA6RkTzsz,7,-6.854,1,0.0669,0.392,3.1e-06,0.333,0.593,99.91,222272,4
spotify:track:12IYJL5kxuxNaFRj38cEYC,Daily Mix 5,Tenso,Cavala,2018-05-30,26,Maria Beraldo,spotify:artist:2433aSyXTs1Mnhss4lFqHW,7,-7.475,1,0.0301,0.00109,0.355,0.177,0.289,97.026,168280,4
spotify:track:69h9YorEIvIuYGnfSOESyu,Daily Mix 5,E Depois,"Bambas & Biritas, Vol. 1",2006-02-01,41,BiD,spotify:artist:1kDJFTg4KHIPymr1A6Vylm,10,-8.578,0,0.0513,0.22,0.00748,0.092,0.855,120.084,227227,4
spotify:track:2O3weNI8jVcj3t9T7ydgTq,Daily Mix 5,Felicidade,Músicas Para Churrasco (Vol. 2),2015-03-31,55,Seu Jorge,spotify:artist:0i1s9WcIu0PrUvHzALgofo,9,-6.441,1,0.0407,0.375,0,0.23,0.779,113.803,267413,4
spotify:track:4JA89bJXOUl8OaGDkrhaoi,Daily Mix 5,Aquarela do Brasil,Brazil,2013-10-29,42,João Gilberto,spotify:artist:77ZUbcdoU5KCPHNUl8bgQy,4,-18.667,0,0.0397,0.903,0.00386,0.112,0.31,101.541,388640,4
spotify:track:5KFdGVgTD4wLrlUesiWiVc,Daily Mix 5,Batida do Amor,Francisca La Braza,2018-12-07,50,Francisca La Braza,spotify:artist:1m6KQa90x6qi9RJAZco74B,9,-6.158,0,0.103,0.285,0,0.0899,0.848,164.054,234057,4
spotify:track:5rGpLp3JxWYJAuRsuDJVv1,Daily Mix 5,Aquele Abraco,Brazil is Back Vol. II,2011-08-15,36,Gilberto Gil,spotify:artist:7oEkUINVIj1Nr3Wnj8tzqr,2,-13.297,1,0.0551,0.588,0.015,0.0642,0.927,110.416,230080,4
spotify:track:6juNy6ewMDMU38YRpgcWR3,Daily Mix 5,Desde Que O Samba E Samba,Tropicalia 2,2011-08-16,41,Caetano Veloso e Gilberto Gil,spotify:artist:0de6Qb2zkptulmWKNMlaSl,2,-18.983,1,0.0432,0.931,0.00931,0.129,0.318,136.827,311240,4
spotify:track:7JGjgJOUPjyc35carv8hoh,Daily Mix 5,Um Pôr do Sol Na Praia,Um Pôr do Sol Na Praia,2019-07-19,63,Silva,spotify:artist:50sftj2oW2iBviA6RkTzsz,2,-8.432,1,0.0407,0.284,0.00506,0.152,0.595,141.975,188416,4
spotify:track:4REc05EKMbRej8bBSahvsN,Daily Mix 5,A Felicidade - Live,La Fusa (Live),1970-07-20,34,Vinícius de Moraes,spotify:artist:5HlnN6xF2MD87KhGRmCRTd,4,-18.034,0,0.373,0.409,0.000323,0.0839,0.426,175.554,284093,4
spotify:track:5Y1mguQcl8TbHgS12atuVy,Daily Mix 5,Só sei dançar com você,Efêmera,2010-06-19,57,Tulipa Ruiz,spotify:artist:6OokCpvxnYv43WcFqejMLb,2,-8.331,0,0.0289,0.792,1.99e-05,0.141,0.158,113.99,221253,4
spotify:track:0sO5cHkWVlwD9gv5aq1OjV,Daily Mix 6,Blind Ambition,Mother Nature,2019-06-14,35,The Dangerous Summer,spotify:artist:0iMnpaEHXkgMT956CmP1kj,0,-3.717,0,0.0636,0.000245,3.17e-05,0.249,0.441,138.208,218751,4
spotify:track:5CrlLStWEauapHDADVUvYb,Daily Mix 6,Life Of A Salesman Acoustic,Ocean Avenue Acoustic,2013-08-13,29,Yellowcard,spotify:artist:3zxKH0qp3nBCuPZCZT5Vaf,11,-7.009,1,0.057,0.000982,0.00011,0.154,0.853,177.047,210423,4
spotify:track:4LxX6vXLnrfamm2Suj6WNf,Daily Mix 6,Hurricane,Leaving Through The Window,2002-01-01,42,Something Corporate,spotify:artist:71h7GTahhKcSkQ1ayhTvOD,0,-5.485,1,0.146,0.00127,1.22e-06,0.116,0.335,169.118,230707,4
spotify:track:0qCt5SDMerpby66JtmMDex,Daily Mix 6,Beyond Repair,Lost Touch,2018-02-23,30,We Were Sharks,spotify:artist:5VJPxda81cx3ZGltjWM36I,1,-2.589,0,0.196,0.0039,1.12e-06,0.46,0.416,197.963,180923,4
spotify:track:4X0JEpL31G8J9CxrNRrIFG,Daily Mix 6,Shine,Start Livin',2012-05-29,54,Donavon Frankenreiter,spotify:artist:2IAZ2xX1Ovh5jxhBWE7wda,7,-6.811,1,0.0349,0.276,1.95e-06,0.56,0.55,119.093,194421,4
spotify:track:4xRrwdnxvwAPLnPU143uMq,Daily Mix 6,Screaming Infidelities,The Places You Have Come to Fear the Most,2001-03-20,53,Dashboard Confessional,spotify:artist:4ERtgeBbWRkFzIz6LaFCeY,1,-7.621,1,0.0318,0.411,0,0.193,0.218,141.985,226307,4
spotify:track:2254PKxXzEvt0NjgTkiRg6,Daily Mix 6,Twenty Three Acoustic,Ocean Avenue Acoustic,2013-08-13,28,Yellowcard,spotify:artist:3zxKH0qp3nBCuPZCZT5Vaf,11,-8.593,1,0.0314,0.00364,0.00248,0.362,0.963,162.944,241511,4
spotify:track:3tZwKujD64Ad6vlDVxZOrg,Daily Mix 6,Dark Blue - 2015 Remastered,Everything In Transit,2005,52,Jack's Mannequin,spotify:artist:42aeGx2I3uXINpGqC8L0LD,3,-4.505,1,0.108,0.00656,0,0.0972,0.326,163.124,251533,4
spotify:track:5dTHtzHFPyi8TlTtzoz1J9,Daily Mix 6,Helena,Three Cheers for Sweet Revenge,2004-06-08,73,My Chemical Romance,spotify:artist:7FBcuc1gsnv6Y1nwFtNRCb,4,-3.487,1,0.104,0.0142,0,0.209,0.0857,125.921,204733,4
spotify:track:1BECwm5qkaBwlbfo4kpYx8,Daily Mix 6,Death of a Bachelor,Death of a Bachelor,2016-01-15,73,Panic! At The Disco,spotify:artist:20JZFwl6HVl6yg8a4H3ZqK,0,-5.527,1,0.059,0.0137,0,0.429,0.405,139.256,203507,4
spotify:track:6xyiHZgrmXw7sMyYXbXjPV,Daily Mix 6,Everything Is Alright,Commit This To Memory,2005-06-07,61,Motion City Soundtrack,spotify:artist:19zqV9DV3txjMUjHvltl2D,8,-3.869,1,0.106,0.000494,0,0.317,0.457,160.987,207634,4
spotify:track:0eF0hwXeVzUimc5YA5IT6J,Daily Mix 6,"Polygraph, Right Now!",One Fell Swoop,2005-08-09,39,The Spill Canvas,spotify:artist:4W8SeWrRZUburGZyp5JwYj,1,-5.21,1,0.0436,0.0463,0,0.101,0.753,92.541,183960,4
spotify:track:2TfSHkHiFO4gRztVIkggkE,Daily Mix 6,"Sugar, We're Goin Down",From Under The Cork Tree,2005-01-01,77,Fall Out Boy,spotify:artist:4UXqAaa6dQYAk18Lv7PEgX,7,-4.784,1,0.0838,0.00579,0,0.122,0.567,162.013,229093,4
spotify:track:7dKeVDydH4yqEzVNx6hui9,Daily Mix 6,Consequence Of Living,Mother Nature,2019-06-14,27,The Dangerous Summer,spotify:artist:0iMnpaEHXkgMT956CmP1kj,9,-4.932,1,0.054,0.00161,1.87e-05,0.302,0.444,154.484,245032,4
spotify:track:3hJoAM3O7q1i70lJRf8Cky,Daily Mix 6,Three Cheers For Five Years,"Punk Goes Acoustic, Vol. 2",2007-05-08,53,Mayday Parade,spotify:artist:3WfJ1OtrWI7RViX9DMyEGy,11,-5.485,1,0.0314,0.616,0,0.326,0.382,69.126,290787,4
spotify:track:4wzjNqjKAKDU82e8uMhzmr,Daily Mix 6,Face Down,Don't You Fake It,2006-01-01,74,The Red Jumpsuit Apparatus,spotify:artist:1SImpQO0GbjRgvlwCcCtFo,7,-2.189,0,0.0399,0.000665,0,0.127,0.465,92.956,192000,4
spotify:track:1va84KD7DrxZ8U09Per4L8,Daily Mix 6,Alive With the Glory of Love,Is a Real Boy,2005-10-01,57,Say Anything,spotify:artist:3ImqpXKKgkH5VydfgX1hd4,9,-4.619,1,0.131,0.0111,0,0.172,0.589,203.101,255175,4
spotify:track:340WozJHoTsuUZyrW1UNYR,Daily Mix 6,"Surprise, Surprise",Based On A True Story,2005-01-01,33,The Starting Line,spotify:artist:3E3xrZtBU5ORqcmX78v5YZ,8,-4.141,1,0.0646,0.00041,0,0.0769,0.338,125.926,239667,4
spotify:track:0wVluBsVAVzBKrqspuCcwR,Daily Mix 6,"Check Yes, Juliet",We The Kings,2007-10-07,71,We The Kings,spotify:artist:3ao3jf5d70Tf4fPh2bnXVl,7,-4.253,1,0.0725,0.00197,0,0.193,0.351,166.795,220147,4
spotify:track:5BmagRD7Thki6O1zZwbxBy,Daily Mix 6,The Boys of Summer,"So Long, Astoria",2003-03-04,65,The Ataris,spotify:artist:3LC8PXXgk7YtAIobtjSdNi,6,-2.879,1,0.0691,0.000674,0.000132,0.0975,0.264,191.059,258000,4
spotify:track:4jqemJRMugoUm48jDya1Rs,Daily Mix 6,Breathing Acoustic,Ocean Avenue Acoustic,2013-08-13,33,Yellowcard,spotify:artist:3zxKH0qp3nBCuPZCZT5Vaf,4,-8.022,0,0.0323,0.000283,2.19e-05,0.399,0.772,176.918,224775,4
spotify:track:48ovG2U4PQPHVEosDR7lrs,Daily Mix 6,Starting Over / Slow Down,Mother Nature,2019-06-14,36,The Dangerous Summer,spotify:artist:0iMnpaEHXkgMT956CmP1kj,7,-4.046,0,0.0317,0.00787,0.00837,0.339,0.636,146.991,341649,4
spotify:track:7jyUE8lQKEcFJ0oaN7O3Go,Daily Mix 6,Forever My Father,Lucky Street,2011-01-01,37,Go Radio,spotify:artist:0abIHznUj0oKhDB29cpBZ9,0,-4.34,1,0.0321,0.111,0,0.111,0.138,136.071,244267,4
spotify:track:3yGDoiAluqaZd5rSkD1EF0,Daily Mix 6,Always Summer,Southern Air,2012-08-14,39,Yellowcard,spotify:artist:3zxKH0qp3nBCuPZCZT5Vaf,1,-2.138,0,0.0927,4.49e-05,6.75e-06,0.235,0.529,170.021,189585,4
spotify:track:0J69x3mqm7U6tBPKsjpsWR,Daily Mix 6,"Dear Maria, Count Me In","So Wrong, It's Right",2007-09-25,71,All Time Low,spotify:artist:46gyXjRIvN1NL1eCB8GBxo,2,-3.126,1,0.0795,0.00725,0,0.206,0.569,181.014,182827,4
spotify:track:10P1q7R2XifwzhI1rAlT1f,Daily Mix 6,Outside,Fifteen Years,2017-01-20,34,The Early November,spotify:artist:2rxtSTPBJawYhQAXIpgEAi,6,-5.365,1,0.0309,0.118,0.0256,0.348,0.533,82.963,246059,4
spotify:track:3weWfNj7fC3YqxQPsHtiYI,Daily Mix 6,Infinite,The Dangerous Summer,2018-01-26,31,The Dangerous Summer,spotify:artist:0iMnpaEHXkgMT956CmP1kj,7,-6.215,1,0.0363,0.178,0,0.0826,0.228,119.944,262917,4
spotify:track:1ak4DCo0TcE6t9msznOpSa,Daily Mix 6,Out of Touch,Borrowed Time,2018-02-16,24,Summer Wars,spotify:artist:0G96TkItgnb79cFLnUbdhy,1,-4.87,1,0.126,0.00046,0.00212,0.311,0.546,170.046,174265,4
spotify:track:66OAAgbg7SmKJHxZoaSe34,Daily Mix 6,Lobotomy For Dummies,Broadcast to the World,2006,42,zebrahead,spotify:artist:6SiyKSeJo6gcsS2NvuAbsl,1,-3.572,1,0.213,0.0046,0,0.132,0.103,124.984,156440,4
spotify:track:42et6fnHCw1HIPSrdPprMl,Daily Mix 6,Semi-Charmed Life,Third Eye Blind,1997-04-08,74,Third Eye Blind,spotify:artist:6TcnmlCSxihzWOQJ8k0rNS,7,-6.576,1,0.0315,0.00832,0,0.123,0.7,102.026,268360,4
spotify:track:6yVSp9H2STyLeOs7pjy2w4,Daily Mix 6,Hands Down,"A Mark, A Mission, A Brand, A Scar",2003-01-01,61,Dashboard Confessional,spotify:artist:4ERtgeBbWRkFzIz6LaFCeY,3,-4.085,1,0.0437,0.013,2.41e-05,0.0964,0.26,94.035,186867,4
spotify:track:0a7BloCiNzLDD9qSQHh5m7,Daily Mix 6,"Dance, Dance",From Under The Cork Tree,2005-01-01,74,Fall Out Boy,spotify:artist:4UXqAaa6dQYAk18Lv7PEgX,11,-3.198,0,0.154,0.00523,0,0.0854,0.449,114.448,180267,4
spotify:track:2gxfUzq0kLUwdHIo87aHIC,Daily Mix 6,L.G. FUAD,Commit This To Memory,2005-06-07,50,Motion City Soundtrack,spotify:artist:19zqV9DV3txjMUjHvltl2D,1,-4.615,1,0.032,0.0392,0,0.0867,0.627,139.963,186893,4
spotify:track:5xyBRqlg0FlFJG7XI3xEpz,Daily Mix 6,"Wow, I Can Get Sexual Too",Is a Real Boy,2005-10-01,53,Say Anything,spotify:artist:3ImqpXKKgkH5VydfgX1hd4,0,-5.694,1,0.0544,0.0956,0,0.105,0.961,114.028,179974,4
spotify:track:7lRlq939cDG4SzWOF4VAnd,Daily Mix 6,I'm Not Okay (I Promise),Three Cheers for Sweet Revenge,2004-06-08,73,My Chemical Romance,spotify:artist:7FBcuc1gsnv6Y1nwFtNRCb,9,-3.427,1,0.123,0.00602,0,0.269,0.255,179.722,186480,4
spotify:track:1e42ag8I6aNSeRd5vNGhLu,Daily Mix 6,Staplegunned,One Fell Swoop,2005-08-09,33,The Spill Canvas,spotify:artist:4W8SeWrRZUburGZyp5JwYj,1,-5.162,1,0.0344,0.0532,0,0.322,0.844,139.99,194440,4
spotify:track:2uOiIYiJ0tZ1yIobto7P4x,Daily Mix 6,Catholic Girls,Golden Record (Deluxe Version),2013-08-06,26,The Dangerous Summer,spotify:artist:0iMnpaEHXkgMT956CmP1kj,3,-5.409,1,0.0857,0.000105,1.79e-06,0.0984,0.156,145.978,223568,4
spotify:track:4pUf2KnXsjmZvZIeu9z42p,Daily Mix 6,Surface Of The Sun,Southern Air,2012-08-14,36,Yellowcard,spotify:artist:3zxKH0qp3nBCuPZCZT5Vaf,4,-2.425,0,0.0969,3.62e-05,1.48e-06,0.218,0.458,176.444,223903,4
spotify:track:5qtEw5GT2maSHyzS28b1QR,Daily Mix 6,Bedroom Talk,Based On A True Story,2005-01-01,44,The Starting Line,spotify:artist:3E3xrZtBU5ORqcmX78v5YZ,10,-5.3,1,0.0781,0.0232,0,0.156,0.542,134.893,244240,4
spotify:track:4aIMmhnOrnkZdy82VitfbV,Daily Mix 6,View From Heaven Acoustic,Ocean Avenue Acoustic,2013-08-13,29,Yellowcard,spotify:artist:3zxKH0qp3nBCuPZCZT5Vaf,0,-6.096,1,0.0272,0.00279,0,0.234,0.9,106.984,213537,4
spotify:track:0iWZd4aBNd3vNUF6crMiOp,Daily Mix 6,Hold My Hand,Coming Home,2006-01-01,44,New Found Glory,spotify:artist:4ghjRm4M2vChDfTUycx0Ce,11,-3.299,1,0.0643,0.00298,0,0.165,0.899,164.641,222840,4
spotify:track:46vsZeTKKcCGFoAz4Bpcik,Daily Mix 6,This Is Life,The Dangerous Summer,2018-01-26,31,The Dangerous Summer,spotify:artist:0iMnpaEHXkgMT956CmP1kj,8,-4.824,1,0.125,0.0101,3.5e-06,0.128,0.54,147.985,202656,4
spotify:track:7EBt4nrQflTtyqbrSWvK5E,Daily Mix 6,She's So Lovely,Scouting For Girls,2007,67,Scouting For Girls,spotify:artist:2wpJOPmf1TIOzrB9mzHifd,0,-3.335,1,0.0624,0.0673,0,0.0468,0.643,167.125,223813,4
